episode: 0, score: -183.755, average score: -183.8, best score: -inf, epsilon: 0.79, steps: 751
episode: 601, score: -61.160000000000636, average score: -33.2, best score: 20.80, epsilon: 0.10, steps: 858017
episode: 602, score: 44.255000000000656, average score: -33.0, best score: 20.80, epsilon: 0.10, steps: 859166
episode: 603, score: -203.96500000000003, average score: -35.5, best score: 20.80, epsilon: 0.10, steps: 859959
episode: 604, score: 33.90499999999986, average score: -35.5, best score: 20.80, epsilon: 0.10, steps: 861178
episode: 605, score: 23.339999999999804, average score: -33.3, best score: 20.80, epsilon: 0.10, steps: 862510
episode: 606, score: 43.99000000000008, average score: -33.4, best score: 20.80, epsilon: 0.10, steps: 863712
episode: 607, score: -49.750000000000064, average score: -34.3, best score: 20.80, epsilon: 0.10, steps: 865662
episode: 608, score: 30.274999999999878, average score: -33.6, best score: 20.80, epsilon: 0.10, steps: 867607
episode: 609, score: 25.964999999999684, average score: -31.4, best score: 20.80, epsilon: 0.10, steps: 868414
episode: 610, score: 35.324999999999946, average score: -31.1, best score: 20.80, epsilon: 0.10, steps: 869349
episode: 611, score: 10.574999999999983, average score: -31.5, best score: 20.80, epsilon: 0.10, steps: 871234
episode: 612, score: 14.164999999999793, average score: -29.4, best score: 20.80, epsilon: 0.10, steps: 872401
episode: 613, score: -0.3500000000002146, average score: -27.3, best score: 20.80, epsilon: 0.10, steps: 874471
episode: 614, score: 45.98499999999963, average score: -27.0, best score: 20.80, epsilon: 0.10, steps: 875274
episode: 615, score: 14.5949999999999, average score: -27.0, best score: 20.80, epsilon: 0.10, steps: 876355
episode: 616, score: 17.500000000001794, average score: -27.2, best score: 20.80, epsilon: 0.10, steps: 878855
episode: 617, score: 7.499999999999106, average score: -27.1, best score: 20.80, epsilon: 0.10, steps: 881355
episode: 618, score: -12.500000000000087, average score: -27.3, best score: 20.80, epsilon: 0.10, steps: 883855
episode: 619, score: 55.664999999998656, average score: -26.9, best score: 20.80, epsilon: 0.10, steps: 884722
episode: 620, score: 23.204999999999863, average score: -24.9, best score: 20.80, epsilon: 0.10, steps: 886081
episode: 621, score: 31.59499999999978, average score: -25.1, best score: 20.80, epsilon: 0.10, steps: 887762
episode: 622, score: 44.6050000000003, average score: -22.3, best score: 20.80, epsilon: 0.10, steps: 888841
episode: 623, score: -213.3900000000001, average score: -22.2, best score: 20.80, epsilon: 0.10, steps: 889519
episode: 624, score: 35.88499999999965, average score: -22.5, best score: 20.80, epsilon: 0.10, steps: 890342
episode: 625, score: 11.890000000000144, average score: -22.5, best score: 20.80, epsilon: 0.10, steps: 891964
episode: 626, score: 34.20000000000013, average score: -20.1, best score: 20.80, epsilon: 0.10, steps: 893124
episode: 627, score: 45.8949999999987, average score: -19.2, best score: 20.80, epsilon: 0.10, steps: 893945
episode: 628, score: -22.499999999999027, average score: -19.4, best score: 20.80, epsilon: 0.10, steps: 896445
episode: 629, score: 43.75500000000059, average score: -17.1, best score: 20.80, epsilon: 0.10, steps: 897694
episode: 630, score: 17.500000000000917, average score: -17.0, best score: 20.80, epsilon: 0.10, steps: 900194
episode: 631, score: -203.5000000000001, average score: -18.3, best score: 20.80, epsilon: 0.10, steps: 900894
episode: 632, score: -193.38000000000005, average score: -20.1, best score: 20.80, epsilon: 0.10, steps: 901570
episode: 633, score: -213.47000000000025, average score: -22.0, best score: 20.80, epsilon: 0.10, steps: 902264
episode: 634, score: -1.244999999999294, average score: -21.5, best score: 20.80, epsilon: 0.10, steps: 904513
episode: 635, score: 7.499999999999448, average score: -21.0, best score: 20.80, epsilon: 0.10, steps: 907013
episode: 636, score: -213.1950000000004, average score: -23.4, best score: 20.80, epsilon: 0.10, steps: 907652
episode: 637, score: 42.39500000000014, average score: -23.3, best score: 20.80, epsilon: 0.10, steps: 909173
episode: 638, score: -2.4999999999999893, average score: -21.4, best score: 20.80, epsilon: 0.10, steps: 911673
episode: 639, score: -12.500000000000506, average score: -21.4, best score: 20.80, epsilon: 0.10, steps: 914173
episode: 640, score: -12.500000000000725, average score: -21.3, best score: 20.80, epsilon: 0.10, steps: 916673
episode: 641, score: -12.500000000000224, average score: -21.4, best score: 20.80, epsilon: 0.10, steps: 919173
episode: 642, score: 21.639999999999993, average score: -19.0, best score: 20.80, epsilon: 0.10, steps: 920845
episode: 643, score: -12.500000000000558, average score: -19.6, best score: 20.80, epsilon: 0.10, steps: 923345
episode: 644, score: -10.79499999999958, average score: -19.3, best score: 20.80, epsilon: 0.10, steps: 925504
episode: 645, score: 7.499999999998731, average score: -19.3, best score: 20.80, epsilon: 0.10, steps: 928004
episode: 646, score: 45.745000000000346, average score: -19.5, best score: 20.80, epsilon: 0.10, steps: 928855
episode: 647, score: 42.684999999999505, average score: -19.3, best score: 20.80, epsilon: 0.10, steps: 930318
episode: 648, score: 11.969999999999779, average score: -19.4, best score: 20.80, epsilon: 0.10, steps: 931924
episode: 649, score: 7.499999999998921, average score: -17.3, best score: 20.80, epsilon: 0.10, steps: 934424
episode: 650, score: 43.05500000000035, average score: -16.7, best score: 20.80, epsilon: 0.10, steps: 935813
episode: 651, score: -32.50000000000192, average score: -17.6, best score: 20.80, epsilon: 0.10, steps: 938313
episode: 652, score: 11.270000000000053, average score: -15.5, best score: 20.80, epsilon: 0.10, steps: 940059
episode: 653, score: -203.88999999999953, average score: -18.1, best score: 20.80, epsilon: 0.10, steps: 940837
episode: 654, score: 0.2399999999999345, average score: -16.4, best score: 20.80, epsilon: 0.10, steps: 942789
episode: 655, score: -193.35999999999999, average score: -18.7, best score: 20.80, epsilon: 0.10, steps: 943461
episode: 656, score: 25.444999999999915, average score: -19.1, best score: 20.80, epsilon: 0.10, steps: 944372
episode: 657, score: -163.89500000000038, average score: -21.1, best score: 20.80, epsilon: 0.10, steps: 945151
episode: 658, score: 75.32499999999942, average score: -20.5, best score: 20.80, epsilon: 0.10, steps: 946086
episode: 659, score: -48.51500000000153, average score: -21.3, best score: 20.80, epsilon: 0.10, steps: 947789
episode: 660, score: 55.005000000000095, average score: -20.1, best score: 20.80, epsilon: 0.10, steps: 948788
episode: 661, score: 35.05999999999998, average score: -19.8, best score: 20.80, epsilon: 0.10, steps: 949776
episode: 662, score: 63.54999999999851, average score: -19.2, best score: 20.80, epsilon: 0.10, steps: 951066
episode: 663, score: 42.500000000000405, average score: -19.1, best score: 20.80, epsilon: 0.10, steps: 952566
episode: 664, score: 2.194999999998842, average score: -17.0, best score: 20.80, epsilon: 0.10, steps: 954127
episode: 665, score: 55.30999999999963, average score: -15.8, best score: 20.80, epsilon: 0.10, steps: 955065
episode: 666, score: 21.340000000000273, average score: -15.7, best score: 20.80, epsilon: 0.10, steps: 956797
episode: 667, score: 29.185000000000223, average score: -13.1, best score: 20.80, epsilon: 0.10, steps: 958960
episode: 668, score: 24.315000000000417, average score: -13.3, best score: 20.80, epsilon: 0.10, steps: 960097
episode: 669, score: -67.54000000000173, average score: -14.1, best score: 20.80, epsilon: 0.10, steps: 961605
episode: 670, score: -81.13500000000276, average score: -12.9, best score: 20.80, epsilon: 0.10, steps: 963832
episode: 671, score: 44.6850000000004, average score: -12.8, best score: 20.80, epsilon: 0.10, steps: 964895
episode: 672, score: -183.54999999999998, average score: -14.7, best score: 20.80, epsilon: 0.10, steps: 965605
episode: 673, score: 45.93499999999967, average score: -13.8, best score: 20.80, epsilon: 0.10, steps: 966418
episode: 674, score: 54.519999999998475, average score: -13.3, best score: 20.80, epsilon: 0.10, steps: 967514
episode: 675, score: 65.76999999999919, average score: -12.3, best score: 20.80, epsilon: 0.10, steps: 968360
episode: 676, score: 55.1249999999995, average score: -11.9, best score: 20.80, epsilon: 0.10, steps: 969335
episode: 677, score: 64.59999999999866, average score: -9.0, best score: 20.80, epsilon: 0.10, steps: 970415
episode: 678, score: -20.590000000001133, average score: -9.6, best score: 20.80, epsilon: 0.10, steps: 972533
episode: 679, score: -194.0000000000001, average score: -11.4, best score: 20.80, epsilon: 0.10, steps: 973333
episode: 680, score: 45.63000000000044, average score: -11.2, best score: 20.80, epsilon: 0.10, steps: 974207
episode: 681, score: -77.54000000000289, average score: -12.3, best score: 20.80, epsilon: 0.10, steps: 975715
episode: 682, score: 17.50000000000211, average score: -12.5, best score: 20.80, epsilon: 0.10, steps: 978215
episode: 683, score: 14.244999999999816, average score: -12.6, best score: 20.80, epsilon: 0.10, steps: 979366
episode: 684, score: -32.499999999999986, average score: -10.4, best score: 20.80, epsilon: 0.10, steps: 981866
episode: 685, score: -65.7150000000008, average score: -11.2, best score: 20.80, epsilon: 0.10, steps: 983009
episode: 686, score: 54.26499999999903, average score: -10.5, best score: 20.80, epsilon: 0.10, steps: 984156
episode: 687, score: -183.2249999999998, average score: -12.9, best score: 20.80, epsilon: 0.10, steps: 984801
episode: 688, score: 45.63000000000009, average score: -10.4, best score: 20.80, epsilon: 0.10, steps: 985675
episode: 689, score: -213.4300000000003, average score: -13.0, best score: 20.80, epsilon: 0.10, steps: 986361
episode: 690, score: -213.41000000000014, average score: -13.5, best score: 20.80, epsilon: 0.10, steps: 987043
episode: 691, score: 24.07500000000001, average score: -12.8, best score: 20.80, epsilon: 0.10, steps: 988228
episode: 692, score: 24.379999999999818, average score: -12.9, best score: 20.80, epsilon: 0.10, steps: 989352
episode: 693, score: -193.92000000000021, average score: -15.6, best score: 20.80, epsilon: 0.10, steps: 990136
episode: 694, score: -223.39499999999992, average score: -17.9, best score: 20.80, epsilon: 0.10, steps: 990815
episode: 695, score: 49.545000000000094, average score: -17.7, best score: 20.80, epsilon: 0.10, steps: 992906
episode: 696, score: 2.870000000000214, average score: -17.4, best score: 20.80, epsilon: 0.10, steps: 994332
episode: 697, score: 43.02499999999919, average score: -16.9, best score: 20.80, epsilon: 0.10, steps: 995727
episode: 698, score: 23.469999999999892, average score: -17.2, best score: 20.80, epsilon: 0.10, steps: 997033
episode: 699, score: 24.869999999999763, average score: -17.5, best score: 20.80, epsilon: 0.10, steps: 998059
episode: 700, score: 33.90499999999962, average score: -17.5, best score: 20.80, epsilon: 0.10, steps: 999278
episode: 701, score: 45.6250000000003, average score: -16.4, best score: 20.80, epsilon: 0.10, steps: 1000153
episode: 702, score: -213.85500000000002, average score: -19.0, best score: 20.80, epsilon: 0.10, steps: 1000924
episode: 703, score: 31.604999999999315, average score: -16.6, best score: 20.80, epsilon: 0.10, steps: 1002603
episode: 704, score: -163.8850000000001, average score: -18.6, best score: 20.80, epsilon: 0.10, steps: 1003380
episode: 705, score: 12.60999999999948, average score: -18.7, best score: 20.80, epsilon: 0.10, steps: 1004858
episode: 706, score: -174.01000000000005, average score: -20.9, best score: 20.80, epsilon: 0.10, steps: 1005660
episode: 707, score: 11.769999999999522, average score: -20.3, best score: 20.80, epsilon: 0.10, steps: 1007306
episode: 708, score: -2.49999999999988, average score: -20.6, best score: 20.80, epsilon: 0.10, steps: 1009806
episode: 709, score: 52.89499999999974, average score: -20.3, best score: 20.80, epsilon: 0.10, steps: 1011227
episode: 710, score: -183.52000000000007, average score: -22.5, best score: 20.80, epsilon: 0.10, steps: 1011931
episode: 711, score: 17.614999999999927, average score: -22.5, best score: 20.80, epsilon: 0.10, steps: 1014408
episode: 712, score: -22.50000000000014, average score: -22.8, best score: 20.80, epsilon: 0.10, steps: 1016908
episode: 713, score: 11.885000000000355, average score: -22.7, best score: 20.80, epsilon: 0.10, steps: 1018531
episode: 714, score: -37.99000000000077, average score: -23.5, best score: 20.80, epsilon: 0.10, steps: 1020129
episode: 715, score: 32.98499999999985, average score: -23.4, best score: 20.80, epsilon: 0.10, steps: 1021532
episode: 716, score: 8.679999999999593, average score: -23.4, best score: 20.80, epsilon: 0.10, steps: 1023796
episode: 717, score: 45.80500000000025, average score: -23.1, best score: 20.80, epsilon: 0.10, steps: 1024635
episode: 718, score: 32.205000000000126, average score: -22.6, best score: 20.80, epsilon: 0.10, steps: 1026194
episode: 719, score: -42.49999999999906, average score: -23.6, best score: 20.80, epsilon: 0.10, steps: 1028694
episode: 720, score: -213.47999999999996, average score: -26.0, best score: 20.80, epsilon: 0.10, steps: 1029390
episode: 721, score: 7.499999999998358, average score: -26.2, best score: 20.80, epsilon: 0.10, steps: 1031890
episode: 722, score: 44.30500000000046, average score: -26.2, best score: 20.80, epsilon: 0.10, steps: 1033029
episode: 723, score: 32.360000000000035, average score: -23.8, best score: 20.80, epsilon: 0.10, steps: 1034557
episode: 724, score: 29.58500000000015, average score: -23.8, best score: 20.80, epsilon: 0.10, steps: 1036640
episode: 725, score: 10.25, average score: -23.8, best score: 20.80, epsilon: 0.10, steps: 1038590
episode: 726, score: 21.519999999999904, average score: -24.0, best score: 20.80, epsilon: 0.10, steps: 1040286
episode: 727, score: 52.14999999999909, average score: -23.9, best score: 20.80, epsilon: 0.10, steps: 1041856
episode: 728, score: -15.775000000000045, average score: -23.8, best score: 20.80, epsilon: 0.10, steps: 1043011
episode: 729, score: -6.250000000001, average score: -24.3, best score: 20.80, epsilon: 0.10, steps: 1044261
episode: 730, score: 12.440000000000115, average score: -24.4, best score: 20.80, epsilon: 0.10, steps: 1045773
episode: 731, score: 14.500000000000021, average score: -22.2, best score: 20.80, epsilon: 0.10, steps: 1046873
episode: 732, score: 32.17499999999994, average score: -19.9, best score: 20.80, epsilon: 0.10, steps: 1048438
episode: 733, score: 55.769999999999925, average score: -17.3, best score: 20.80, epsilon: 0.10, steps: 1049284
episode: 734, score: -87.22000000000097, average score: -18.1, best score: 20.80, epsilon: 0.10, steps: 1050728
episode: 735, score: 32.74000000000014, average score: -17.9, best score: 20.80, epsilon: 0.10, steps: 1052180
episode: 736, score: 10.339999999999996, average score: -15.6, best score: 20.80, epsilon: 0.10, steps: 1054112
episode: 737, score: -203.95000000000013, average score: -18.1, best score: 20.80, epsilon: 0.10, steps: 1054902
episode: 738, score: 57.49500000000009, average score: -17.5, best score: 20.80, epsilon: 0.10, steps: 1055403
episode: 739, score: 54.129999999999995, average score: -16.8, best score: 20.80, epsilon: 0.10, steps: 1056577
episode: 740, score: 57.2549999999999, average score: -16.1, best score: 20.80, epsilon: 0.10, steps: 1057126
episode: 741, score: 13.574999999999939, average score: -15.9, best score: 20.80, epsilon: 0.10, steps: 1058411
episode: 742, score: -68.27000000000197, average score: -16.8, best score: 20.80, epsilon: 0.10, steps: 1060065
episode: 743, score: 43.37500000000012, average score: -16.2, best score: 20.80, epsilon: 0.10, steps: 1061390
episode: 744, score: 12.424999999999914, average score: -16.0, best score: 20.80, epsilon: 0.10, steps: 1062905
episode: 745, score: 17.500000000000178, average score: -15.9, best score: 20.80, epsilon: 0.10, steps: 1065405
episode: 746, score: -12.499999999999313, average score: -16.5, best score: 20.80, epsilon: 0.10, steps: 1067905
episode: 747, score: 15.064999999999515, average score: -16.7, best score: 20.80, epsilon: 0.10, steps: 1068892
episode: 748, score: -193.48999999999995, average score: -18.8, best score: 20.80, epsilon: 0.10, steps: 1069590
episode: 749, score: -42.500000000004896, average score: -19.3, best score: 20.80, epsilon: 0.10, steps: 1072090
episode: 750, score: -8.310000000000292, average score: -19.8, best score: 20.80, epsilon: 0.10, steps: 1073752
episode: 751, score: -65.41500000000153, average score: -20.1, best score: 20.80, epsilon: 0.10, steps: 1074835
episode: 752, score: 35.13500000000002, average score: -19.9, best score: 20.80, epsilon: 0.10, steps: 1075808
episode: 753, score: -32.500000000002515, average score: -18.2, best score: 20.80, epsilon: 0.10, steps: 1078308
episode: 754, score: 3.924999999999642, average score: -18.1, best score: 20.80, epsilon: 0.10, steps: 1079523
episode: 755, score: 65.49499999999833, average score: -15.5, best score: 20.80, epsilon: 0.10, steps: 1080424
episode: 756, score: -12.500000000000364, average score: -15.9, best score: 20.80, epsilon: 0.10, steps: 1082924
episode: 757, score: 55.84499999999904, average score: -13.7, best score: 20.80, epsilon: 0.10, steps: 1083755
episode: 758, score: 11.559999999999732, average score: -14.4, best score: 20.80, epsilon: 0.10, steps: 1085443
episode: 759, score: -46.40000000000027, average score: -14.3, best score: 20.80, epsilon: 0.10, steps: 1086723
episode: 760, score: 14.049999999999894, average score: -14.8, best score: 20.80, epsilon: 0.10, steps: 1087913
episode: 761, score: 65.76499999999918, average score: -14.4, best score: 20.80, epsilon: 0.10, steps: 1088760
episode: 762, score: -32.49999999999964, average score: -15.4, best score: 20.80, epsilon: 0.10, steps: 1091260
episode: 763, score: 34.05499999999991, average score: -15.5, best score: 20.80, epsilon: 0.10, steps: 1092449
episode: 764, score: 12.91500000000013, average score: -15.4, best score: 20.80, epsilon: 0.10, steps: 1093866
episode: 765, score: 44.09000000000029, average score: -15.5, best score: 20.80, epsilon: 0.10, steps: 1095048
episode: 766, score: 53.2800000000001, average score: -15.2, best score: 20.80, epsilon: 0.10, steps: 1096392
episode: 767, score: 13.425000000000068, average score: -15.3, best score: 20.80, epsilon: 0.10, steps: 1097707
episode: 768, score: 17.500000000002316, average score: -15.4, best score: 20.80, epsilon: 0.10, steps: 1100207
episode: 769, score: 34.47999999999988, average score: -14.4, best score: 20.80, epsilon: 0.10, steps: 1101311
episode: 770, score: 61.39499999999847, average score: -13.0, best score: 20.80, epsilon: 0.10, steps: 1103032
episode: 771, score: 55.81500000000013, average score: -12.8, best score: 20.80, epsilon: 0.10, steps: 1103869
episode: 772, score: 51.289999999999765, average score: -10.5, best score: 20.80, epsilon: 0.10, steps: 1105611
episode: 773, score: 2.185000000000521, average score: -10.9, best score: 20.80, epsilon: 0.10, steps: 1107174
episode: 774, score: 0.570000000000281, average score: -11.5, best score: 20.80, epsilon: 0.10, steps: 1109060
episode: 775, score: 18.914999999999743, average score: -11.9, best score: 20.80, epsilon: 0.10, steps: 1111277
episode: 776, score: 22.749999999999677, average score: -12.3, best score: 20.80, epsilon: 0.10, steps: 1112727
episode: 777, score: -12.500000000000346, average score: -13.0, best score: 20.80, epsilon: 0.10, steps: 1115227
episode: 778, score: 0.6150000000000304, average score: -12.8, best score: 20.80, epsilon: 0.10, steps: 1117104
episode: 779, score: 24.920000000000044, average score: -10.6, best score: 20.80, epsilon: 0.10, steps: 1118120
episode: 780, score: -10.674999999999953, average score: -11.2, best score: 20.80, epsilon: 0.10, steps: 1120255
episode: 781, score: 35.75500000000028, average score: -10.1, best score: 20.80, epsilon: 0.10, steps: 1121104
episode: 782, score: -47.79499999999985, average score: -10.7, best score: 20.80, epsilon: 0.10, steps: 1122663
episode: 783, score: 85.76500000000054, average score: -10.0, best score: 20.80, epsilon: 0.10, steps: 1123510
episode: 784, score: 35.13500000000037, average score: -9.3, best score: 20.80, epsilon: 0.10, steps: 1124483
episode: 785, score: 65.54499999999898, average score: -8.0, best score: 20.80, epsilon: 0.10, steps: 1125374
episode: 786, score: 42.625000000000576, average score: -8.1, best score: 20.80, epsilon: 0.10, steps: 1126849
episode: 787, score: 55.60999999999939, average score: -5.7, best score: 20.80, epsilon: 0.10, steps: 1127727
episode: 788, score: 24.009999999999792, average score: -6.0, best score: 20.80, epsilon: 0.10, steps: 1128925
episode: 789, score: 46.054999999999936, average score: -3.4, best score: 20.80, epsilon: 0.10, steps: 1129714
episode: 790, score: 32.39999999999893, average score: -0.9, best score: 20.80, epsilon: 0.10, steps: 1131234
episode: 791, score: 0.6849999999988086, average score: -1.1, best score: 20.80, epsilon: 0.10, steps: 1133097
episode: 792, score: 45.16000000000016, average score: -0.9, best score: 20.80, epsilon: 0.10, steps: 1134065
episode: 793, score: 45.99999999999971, average score: 1.5, best score: 20.80, epsilon: 0.10, steps: 1134865
episode: 794, score: 38.74500000000161, average score: 4.1, best score: 20.80, epsilon: 0.10, steps: 1137116
episode: 795, score: 35.345000000000184, average score: 3.9, best score: 20.80, epsilon: 0.10, steps: 1138047
episode: 796, score: 33.44499999999987, average score: 4.2, best score: 20.80, epsilon: 0.10, steps: 1139358
episode: 797, score: 68.00499999999984, average score: 4.5, best score: 20.80, epsilon: 0.10, steps: 1139757
episode: 798, score: 45.470000000000105, average score: 4.7, best score: 20.80, epsilon: 0.10, steps: 1140663
episode: 799, score: -173.84000000000057, average score: 2.7, best score: 20.80, epsilon: 0.10, steps: 1141431
episode: 800, score: 75.78999999999868, average score: 3.2, best score: 20.80, epsilon: 0.10, steps: 1142273
episode: 801, score: 31.685000000000244, average score: 3.0, best score: 20.80, epsilon: 0.10, steps: 1143936
episode: 802, score: 45.98000000000014, average score: 5.6, best score: 20.80, epsilon: 0.10, steps: 1144740
episode: 803, score: 35.9299999999988, average score: 5.7, best score: 20.80, epsilon: 0.10, steps: 1145554
episode: 804, score: 45.94999999999935, average score: 7.8, best score: 20.80, epsilon: 0.10, steps: 1146364
episode: 805, score: -173.32, average score: 5.9, best score: 20.80, epsilon: 0.10, steps: 1147028
episode: 806, score: 35.95499999999985, average score: 8.0, best score: 20.80, epsilon: 0.10, steps: 1147837
episode: 807, score: 52.80499999999858, average score: 8.4, best score: 20.80, epsilon: 0.10, steps: 1149276
episode: 808, score: 31.36499999999991, average score: 8.7, best score: 20.80, epsilon: 0.10, steps: 1151003
episode: 809, score: -48.72500000000003, average score: 7.7, best score: 20.80, epsilon: 0.10, steps: 1152748
episode: 810, score: 43.40000000000052, average score: 10.0, best score: 20.80, epsilon: 0.10, steps: 1154068
episode: 811, score: 65.25499999999978, average score: 10.5, best score: 20.80, epsilon: 0.10, steps: 1155017
episode: 812, score: 32.04999999999958, average score: 11.0, best score: 20.80, epsilon: 0.10, steps: 1156607
episode: 813, score: 33.73500000000003, average score: 11.2, best score: 20.80, epsilon: 0.10, steps: 1157860
episode: 814, score: 44.439999999999756, average score: 12.1, best score: 20.80, epsilon: 0.10, steps: 1158972
episode: 815, score: -173.38000000000062, average score: 10.0, best score: 20.80, epsilon: 0.10, steps: 1159648
episode: 816, score: 45.89500000000034, average score: 10.4, best score: 20.80, epsilon: 0.10, steps: 1160469
episode: 817, score: 34.30999999999986, average score: 10.3, best score: 20.80, epsilon: 0.10, steps: 1161607
episode: 820, score: 31.249999999999517, average score: 12.4, best score: 20.80, epsilon: 0.10, steps: 1166768
episode: 821, score: 54.474999999999596, average score: 12.9, best score: 20.80, epsilon: 0.10, steps: 1167873
episode: 822, score: 34.99999999999988, average score: 12.8, best score: 20.80, epsilon: 0.10, steps: 1168873
episode: 823, score: 22.220000000000084, average score: 12.7, best score: 20.80, epsilon: 0.10, steps: 1170429
episode: 824, score: 42.44499999999844, average score: 12.8, best score: 20.80, epsilon: 0.10, steps: 1171940
episode: 825, score: 35.96999999999986, average score: 13.1, best score: 20.80, epsilon: 0.10, steps: 1172746
episode: 826, score: 21.655000000000072, average score: 13.1, best score: 20.80, epsilon: 0.10, steps: 1174415
episode: 827, score: 43.815, average score: 13.0, best score: 20.80, epsilon: 0.10, steps: 1175652
episode: 828, score: 55.99999999999953, average score: 13.7, best score: 20.80, epsilon: 0.10, steps: 1176452
episode: 829, score: 37.11500000000024, average score: 14.2, best score: 20.80, epsilon: 0.10, steps: 1177029
episode: 830, score: 19.179999999999254, average score: 14.2, best score: 20.80, epsilon: 0.10, steps: 1179193
episode: 831, score: 33.00499999999943, average score: 14.4, best score: 20.80, epsilon: 0.10, steps: 1180592
episode: 832, score: -153.2850000000004, average score: 12.6, best score: 20.80, epsilon: 0.10, steps: 1181249
episode: 833, score: 57.099999999999206, average score: 12.6, best score: 20.80, epsilon: 0.10, steps: 1181829
episode: 834, score: -203.30000000000013, average score: 11.4, best score: 20.80, epsilon: 0.10, steps: 1182489
episode: 835, score: 35.050000000000104, average score: 11.4, best score: 20.80, epsilon: 0.10, steps: 1183479
episode: 836, score: 71.5649999999981, average score: 12.0, best score: 20.80, epsilon: 0.10, steps: 1185166
episode: 837, score: -143.61500000000007, average score: 12.7, best score: 20.80, epsilon: 0.10, steps: 1185889
episode: 838, score: -173.4149999999998, average score: 10.3, best score: 20.80, epsilon: 0.10, steps: 1186572
episode: 839, score: 41.65999999999978, average score: 10.2, best score: 20.80, epsilon: 0.10, steps: 1188240
episode: 840, score: -213.66500000000002, average score: 7.5, best score: 20.80, epsilon: 0.10, steps: 1188973
episode: 841, score: 54.77999999999985, average score: 7.9, best score: 20.80, epsilon: 0.10, steps: 1190017
episode: 842, score: 53.51999999999862, average score: 9.1, best score: 20.80, epsilon: 0.10, steps: 1191313
episode: 843, score: 64.56999999999915, average score: 9.3, best score: 20.80, epsilon: 0.10, steps: 1192399
episode: 844, score: 31.734999999999864, average score: 9.5, best score: 20.80, epsilon: 0.10, steps: 1194052
episode: 845, score: -32.4999999999999, average score: 9.0, best score: 20.80, epsilon: 0.10, steps: 1196552
episode: 846, score: 44.215000000000025, average score: 9.6, best score: 20.80, epsilon: 0.10, steps: 1197709
episode: 847, score: 54.869999999999514, average score: 10.0, best score: 20.80, epsilon: 0.10, steps: 1198735
episode: 848, score: 47.179999999999595, average score: 12.4, best score: 20.80, epsilon: 0.10, steps: 1199299
episode: 849, score: -9.674999999999292, average score: 12.7, best score: 20.80, epsilon: 0.10, steps: 1201234
episode: 850, score: 11.605000000000059, average score: 12.9, best score: 20.80, epsilon: 0.10, steps: 1202913
episode: 851, score: -2.50000000000036, average score: 13.6, best score: 20.80, epsilon: 0.10, steps: 1205413
episode: 852, score: 14.32999999999973, average score: 13.4, best score: 20.80, epsilon: 0.10, steps: 1206547
episode: 853, score: -30.8000000000005, average score: 13.4, best score: 20.80, epsilon: 0.10, steps: 1208707
episode: 854, score: 54.74999999999994, average score: 13.9, best score: 20.80, epsilon: 0.10, steps: 1209757
episode: 855, score: -173.68999999999986, average score: 11.5, best score: 20.80, epsilon: 0.10, steps: 1210495
episode: 856, score: 45.03000000000008, average score: 12.1, best score: 20.80, epsilon: 0.10, steps: 1211489
episode: 857, score: 54.7199999999988, average score: 12.1, best score: 20.80, epsilon: 0.10, steps: 1212545
episode: 858, score: -12.500000000000737, average score: 11.8, best score: 20.80, epsilon: 0.10, steps: 1215045
episode: 859, score: 54.9899999999992, average score: 12.8, best score: 20.80, epsilon: 0.10, steps: 1216047
episode: 860, score: -183.65499999999994, average score: 10.9, best score: 20.80, epsilon: 0.10, steps: 1216778
episode: 861, score: 48.16999999999754, average score: 10.7, best score: 20.80, epsilon: 0.10, steps: 1219144
episode: 862, score: 53.22999999999961, average score: 11.5, best score: 20.80, epsilon: 0.10, steps: 1220498
episode: 863, score: 76.99999999999932, average score: 12.0, best score: 20.80, epsilon: 0.10, steps: 1221098
episode: 864, score: -143.74500000000114, average score: 10.4, best score: 20.80, epsilon: 0.10, steps: 1221847
episode: 865, score: 7.499999999999091, average score: 10.0, best score: 20.80, epsilon: 0.10, steps: 1224347
episode: 866, score: 44.725, average score: 9.9, best score: 20.80, epsilon: 0.10, steps: 1225402
episode: 867, score: -203.64, average score: 7.8, best score: 20.80, epsilon: 0.10, steps: 1226130
episode: 868, score: 55.24499999999961, average score: 8.2, best score: 20.80, epsilon: 0.10, steps: 1227081
episode: 869, score: 64.05999999999877, average score: 8.5, best score: 20.80, epsilon: 0.10, steps: 1228269
episode: 870, score: 43.570000000000455, average score: 8.3, best score: 20.80, epsilon: 0.10, steps: 1229555
episode: 871, score: 35.82500000000001, average score: 8.1, best score: 20.80, epsilon: 0.10, steps: 1230390
episode: 872, score: 44.77000000000018, average score: 8.0, best score: 20.80, epsilon: 0.10, steps: 1231436
episode: 873, score: -203.6699999999998, average score: 6.0, best score: 20.80, epsilon: 0.10, steps: 1232170
episode: 874, score: -2.500000000000008, average score: 5.9, best score: 20.80, epsilon: 0.10, steps: 1234670
episode: 875, score: 54.2849999999995, average score: 6.3, best score: 20.80, epsilon: 0.10, steps: 1235813
episode: 876, score: 23.74000000000037, average score: 6.3, best score: 20.80, epsilon: 0.10, steps: 1237065
episode: 877, score: 12.739999999999965, average score: 6.5, best score: 20.80, epsilon: 0.10, steps: 1238517
