episode: 0, score: 10, average score: 10.0, best score: -inf, epsilon: 0.98, steps: 1756
episode: 723, score: 60, average score: 11.6, best score: 60.00, epsilon: 0.10, steps: 1400376
episode: 724, score: -10, average score: 11.1, best score: 60.00, epsilon: 0.10, steps: 1401985
episode: 725, score: 0, average score: 11.6, best score: 60.00, epsilon: 0.10, steps: 1404125
episode: 726, score: 20, average score: 11.3, best score: 60.00, epsilon: 0.10, steps: 1406068
episode: 727, score: 70, average score: 11.4, best score: 60.00, epsilon: 0.10, steps: 1408021
episode: 728, score: -140, average score: 10.0, best score: 60.00, epsilon: 0.10, steps: 1409268
episode: 729, score: -120, average score: 8.6, best score: 60.00, epsilon: 0.10, steps: 1410477
episode: 730, score: 170, average score: 10.4, best score: 60.00, epsilon: 0.10, steps: 1413225
episode: 731, score: 40, average score: 9.1, best score: 60.00, epsilon: 0.10, steps: 1415535
episode: 732, score: -130, average score: 8.5, best score: 60.00, epsilon: 0.10, steps: 1417066
episode: 733, score: 30, average score: 9.9, best score: 60.00, epsilon: 0.10, steps: 1418628
episode: 734, score: 110, average score: 11.8, best score: 60.00, epsilon: 0.10, steps: 1421371
episode: 735, score: 120, average score: 13.1, best score: 60.00, epsilon: 0.10, steps: 1423943
episode: 736, score: 150, average score: 14.8, best score: 60.00, epsilon: 0.10, steps: 1426130
episode: 737, score: 140, average score: 16.9, best score: 60.00, epsilon: 0.10, steps: 1428907
episode: 738, score: -50, average score: 16.3, best score: 60.00, epsilon: 0.10, steps: 1430125
episode: 739, score: -10, average score: 16.8, best score: 60.00, epsilon: 0.10, steps: 1431871
episode: 740, score: 50, average score: 17.8, best score: 60.00, epsilon: 0.10, steps: 1434519
episode: 741, score: -20, average score: 17.2, best score: 60.00, epsilon: 0.10, steps: 1436053
episode: 742, score: -80, average score: 15.5, best score: 60.00, epsilon: 0.10, steps: 1437452
episode: 743, score: -30, average score: 15.1, best score: 60.00, epsilon: 0.10, steps: 1438897
episode: 744, score: -40, average score: 13.8, best score: 60.00, epsilon: 0.10, steps: 1440761
episode: 745, score: -30, average score: 13.3, best score: 60.00, epsilon: 0.10, steps: 1442850
episode: 746, score: 30, average score: 12.1, best score: 60.00, epsilon: 0.10, steps: 1445087
episode: 747, score: 190, average score: 14.9, best score: 60.00, epsilon: 0.10, steps: 1448566
episode: 748, score: -50, average score: 15.2, best score: 60.00, epsilon: 0.10, steps: 1450395
episode: 749, score: 40, average score: 16.1, best score: 60.00, epsilon: 0.10, steps: 1452142
episode: 750, score: -50, average score: 15.2, best score: 60.00, epsilon: 0.10, steps: 1453647
episode: 751, score: 70, average score: 16.0, best score: 60.00, epsilon: 0.10, steps: 1455180
episode: 752, score: 190, average score: 17.4, best score: 60.00, epsilon: 0.10, steps: 1457677
episode: 753, score: 10, average score: 17.6, best score: 60.00, epsilon: 0.10, steps: 1459339
episode: 754, score: 100, average score: 18.4, best score: 60.00, epsilon: 0.10, steps: 1461523
episode: 755, score: 20, average score: 18.7, best score: 60.00, epsilon: 0.10, steps: 1463420
episode: 756, score: 80, average score: 19.5, best score: 60.00, epsilon: 0.10, steps: 1465636
episode: 757, score: 150, average score: 20.6, best score: 60.00, epsilon: 0.10, steps: 1468894
episode: 758, score: -20, average score: 21.9, best score: 60.00, epsilon: 0.10, steps: 1470782
episode: 759, score: -20, average score: 21.4, best score: 60.00, epsilon: 0.10, steps: 1471962
episode: 760, score: 140, average score: 20.3, best score: 60.00, epsilon: 0.10, steps: 1474208
episode: 761, score: -40, average score: 19.6, best score: 60.00, epsilon: 0.10, steps: 1475352
episode: 762, score: 70, average score: 20.8, best score: 60.00, epsilon: 0.10, steps: 1477360
episode: 763, score: -90, average score: 18.7, best score: 60.00, epsilon: 0.10, steps: 1478685
episode: 764, score: -20, average score: 18.8, best score: 60.00, epsilon: 0.10, steps: 1480472
episode: 765, score: 20, average score: 19.9, best score: 60.00, epsilon: 0.10, steps: 1482419
episode: 766, score: -20, average score: 19.9, best score: 60.00, epsilon: 0.10, steps: 1484729
episode: 767, score: 50, average score: 20.7, best score: 60.00, epsilon: 0.10, steps: 1486352
episode: 768, score: 20, average score: 20.2, best score: 60.00, epsilon: 0.10, steps: 1487935
episode: 769, score: 10, average score: 20.2, best score: 60.00, epsilon: 0.10, steps: 1489803
episode: 770, score: 40, average score: 20.7, best score: 60.00, epsilon: 0.10, steps: 1491476
episode: 771, score: -40, average score: 20.9, best score: 60.00, epsilon: 0.10, steps: 1493030
episode: 772, score: 70, average score: 21.2, best score: 60.00, epsilon: 0.10, steps: 1495294
episode: 773, score: 150, average score: 22.6, best score: 60.00, epsilon: 0.10, steps: 1497925
episode: 774, score: -10, average score: 23.2, best score: 60.00, epsilon: 0.10, steps: 1499619
episode: 775, score: -10, average score: 21.9, best score: 60.00, epsilon: 0.10, steps: 1501365
episode: 776, score: -30, average score: 21.0, best score: 60.00, epsilon: 0.10, steps: 1502543
episode: 777, score: 90, average score: 21.8, best score: 60.00, epsilon: 0.10, steps: 1504658
episode: 778, score: -70, average score: 20.4, best score: 60.00, epsilon: 0.10, steps: 1506334
episode: 779, score: -60, average score: 18.5, best score: 60.00, epsilon: 0.10, steps: 1507982
episode: 780, score: -40, average score: 19.0, best score: 60.00, epsilon: 0.10, steps: 1509300
episode: 781, score: 60, average score: 20.1, best score: 60.00, epsilon: 0.10, steps: 1510947
episode: 782, score: -60, average score: 19.7, best score: 60.00, epsilon: 0.10, steps: 1511978
episode: 783, score: 80, average score: 20.5, best score: 60.00, epsilon: 0.10, steps: 1515081
episode: 784, score: -70, average score: 19.2, best score: 60.00, epsilon: 0.10, steps: 1517195
episode: 785, score: 40, average score: 19.4, best score: 60.00, epsilon: 0.10, steps: 1519292
episode: 786, score: 80, average score: 19.7, best score: 60.00, epsilon: 0.10, steps: 1521590
episode: 787, score: 10, average score: 19.1, best score: 60.00, epsilon: 0.10, steps: 1523347
episode: 788, score: 90, average score: 19.2, best score: 60.00, epsilon: 0.10, steps: 1525840
episode: 789, score: 70, average score: 19.2, best score: 60.00, epsilon: 0.10, steps: 1527871
episode: 790, score: 80, average score: 19.6, best score: 60.00, epsilon: 0.10, steps: 1530878
episode: 791, score: 30, average score: 18.8, best score: 60.00, epsilon: 0.10, steps: 1532719
episode: 792, score: -110, average score: 18.0, best score: 60.00, epsilon: 0.10, steps: 1534038
episode: 793, score: -80, average score: 17.1, best score: 60.00, epsilon: 0.10, steps: 1535171
episode: 794, score: -40, average score: 17.2, best score: 60.00, epsilon: 0.10, steps: 1536644
episode: 795, score: 150, average score: 16.7, best score: 60.00, epsilon: 0.10, steps: 1539135
episode: 796, score: -40, average score: 15.8, best score: 60.00, epsilon: 0.10, steps: 1540548
episode: 797, score: -10, average score: 15.6, best score: 60.00, epsilon: 0.10, steps: 1542154
episode: 798, score: 140, average score: 16.8, best score: 60.00, epsilon: 0.10, steps: 1544651
episode: 799, score: 30, average score: 17.8, best score: 60.00, epsilon: 0.10, steps: 1546671
episode: 800, score: 30, average score: 17.9, best score: 60.00, epsilon: 0.10, steps: 1548706
episode: 801, score: 0, average score: 18.8, best score: 60.00, epsilon: 0.10, steps: 1550607
episode: 802, score: 130, average score: 20.4, best score: 60.00, epsilon: 0.10, steps: 1553023
episode: 803, score: 10, average score: 20.6, best score: 60.00, epsilon: 0.10, steps: 1555493
episode: 804, score: 130, average score: 21.4, best score: 60.00, epsilon: 0.10, steps: 1558223
episode: 805, score: -10, average score: 21.1, best score: 60.00, epsilon: 0.10, steps: 1559835
episode: 806, score: 60, average score: 21.0, best score: 60.00, epsilon: 0.10, steps: 1562287
episode: 807, score: 30, average score: 21.3, best score: 60.00, epsilon: 0.10, steps: 1564640
episode: 808, score: -40, average score: 20.8, best score: 60.00, epsilon: 0.10, steps: 1566366
episode: 809, score: 40, average score: 19.9, best score: 60.00, epsilon: 0.10, steps: 1568401
episode: 810, score: -90, average score: 18.7, best score: 60.00, epsilon: 0.10, steps: 1569217
episode: 811, score: 20, average score: 19.0, best score: 60.00, epsilon: 0.10, steps: 1570880
episode: 812, score: 160, average score: 19.7, best score: 60.00, epsilon: 0.10, steps: 1573426
episode: 813, score: 50, average score: 20.3, best score: 60.00, epsilon: 0.10, steps: 1575552
episode: 814, score: 100, average score: 21.7, best score: 60.00, epsilon: 0.10, steps: 1578240
episode: 815, score: -20, average score: 21.0, best score: 60.00, epsilon: 0.10, steps: 1579761
episode: 816, score: 100, average score: 21.9, best score: 60.00, epsilon: 0.10, steps: 1581919
episode: 817, score: -20, average score: 22.5, best score: 60.00, epsilon: 0.10, steps: 1583665
episode: 818, score: 30, average score: 23.2, best score: 60.00, epsilon: 0.10, steps: 1585288
episode: 819, score: 10, average score: 23.8, best score: 60.00, epsilon: 0.10, steps: 1586518
episode: 820, score: 10, average score: 23.7, best score: 60.00, epsilon: 0.10, steps: 1587977
episode: 821, score: 160, average score: 25.9, best score: 60.00, epsilon: 0.10, steps: 1590440
episode: 822, score: -20, average score: 25.9, best score: 60.00, epsilon: 0.10, steps: 1592060
episode: 823, score: 20, average score: 25.5, best score: 60.00, epsilon: 0.10, steps: 1594095
episode: 824, score: 30, average score: 25.9, best score: 60.00, epsilon: 0.10, steps: 1596097
episode: 825, score: -60, average score: 25.3, best score: 60.00, epsilon: 0.10, steps: 1597073
episode: 826, score: 110, average score: 26.2, best score: 60.00, epsilon: 0.10, steps: 1599682
episode: 827, score: 110, average score: 26.6, best score: 60.00, epsilon: 0.10, steps: 1601427
episode: 828, score: 140, average score: 29.4, best score: 60.00, epsilon: 0.10, steps: 1604615
episode: 829, score: -40, average score: 30.2, best score: 60.00, epsilon: 0.10, steps: 1606092
episode: 830, score: 30, average score: 28.8, best score: 60.00, epsilon: 0.10, steps: 1608433
episode: 831, score: 100, average score: 29.4, best score: 60.00, epsilon: 0.10, steps: 1610876
episode: 832, score: -20, average score: 30.5, best score: 60.00, epsilon: 0.10, steps: 1612402
episode: 833, score: 30, average score: 30.5, best score: 60.00, epsilon: 0.10, steps: 1614602
episode: 834, score: -10, average score: 29.3, best score: 60.00, epsilon: 0.10, steps: 1616419
episode: 835, score: 20, average score: 28.3, best score: 60.00, epsilon: 0.10, steps: 1618521
episode: 836, score: 50, average score: 27.3, best score: 60.00, epsilon: 0.10, steps: 1621069
episode: 837, score: 40, average score: 26.3, best score: 60.00, epsilon: 0.10, steps: 1623412
episode: 838, score: 10, average score: 26.9, best score: 60.00, epsilon: 0.10, steps: 1625444
episode: 839, score: -100, average score: 26.0, best score: 60.00, epsilon: 0.10, steps: 1626492
episode: 840, score: 0, average score: 25.5, best score: 60.00, epsilon: 0.10, steps: 1628047
episode: 841, score: 10, average score: 25.8, best score: 60.00, epsilon: 0.10, steps: 1629557
episode: 842, score: 30, average score: 26.9, best score: 60.00, epsilon: 0.10, steps: 1631187
episode: 843, score: -110, average score: 26.1, best score: 60.00, epsilon: 0.10, steps: 1633104
episode: 844, score: -60, average score: 25.9, best score: 60.00, epsilon: 0.10, steps: 1634892
episode: 845, score: 50, average score: 26.7, best score: 60.00, epsilon: 0.10, steps: 1637331
episode: 846, score: -10, average score: 26.3, best score: 60.00, epsilon: 0.10, steps: 1639381
episode: 847, score: 0, average score: 24.4, best score: 60.00, epsilon: 0.10, steps: 1642361
episode: 848, score: -70, average score: 24.2, best score: 60.00, epsilon: 0.10, steps: 1643758
episode: 849, score: 50, average score: 24.3, best score: 60.00, epsilon: 0.10, steps: 1646094
episode: 850, score: -80, average score: 24.0, best score: 60.00, epsilon: 0.10, steps: 1647208
episode: 851, score: 40, average score: 23.7, best score: 60.00, epsilon: 0.10, steps: 1649463
episode: 852, score: -50, average score: 21.3, best score: 60.00, epsilon: 0.10, steps: 1651528
episode: 853, score: -20, average score: 21.0, best score: 60.00, epsilon: 0.10, steps: 1653793
episode: 854, score: -100, average score: 19.0, best score: 60.00, epsilon: 0.10, steps: 1655680
episode: 855, score: -20, average score: 18.6, best score: 60.00, epsilon: 0.10, steps: 1657939
episode: 856, score: -80, average score: 17.0, best score: 60.00, epsilon: 0.10, steps: 1659269
episode: 857, score: 180, average score: 17.3, best score: 60.00, epsilon: 0.10, steps: 1662317
episode: 858, score: 0, average score: 17.5, best score: 60.00, epsilon: 0.10, steps: 1664429
episode: 859, score: 40, average score: 18.1, best score: 60.00, epsilon: 0.10, steps: 1666372
episode: 860, score: 120, average score: 17.9, best score: 60.00, epsilon: 0.10, steps: 1668919
episode: 861, score: 10, average score: 18.4, best score: 60.00, epsilon: 0.10, steps: 1671477
episode: 862, score: -20, average score: 17.5, best score: 60.00, epsilon: 0.10, steps: 1673227
episode: 863, score: -120, average score: 17.2, best score: 60.00, epsilon: 0.10, steps: 1674857
episode: 864, score: -80, average score: 16.6, best score: 60.00, epsilon: 0.10, steps: 1676776
episode: 865, score: 70, average score: 17.1, best score: 60.00, epsilon: 0.10, steps: 1678623
episode: 866, score: -50, average score: 16.8, best score: 60.00, epsilon: 0.10, steps: 1680196
episode: 867, score: 90, average score: 17.2, best score: 60.00, epsilon: 0.10, steps: 1682624
episode: 868, score: -110, average score: 15.9, best score: 60.00, epsilon: 0.10, steps: 1684177
episode: 869, score: 10, average score: 15.9, best score: 60.00, epsilon: 0.10, steps: 1686582
episode: 870, score: 30, average score: 15.8, best score: 60.00, epsilon: 0.10, steps: 1688615
episode: 871, score: -80, average score: 15.4, best score: 60.00, epsilon: 0.10, steps: 1690661
episode: 872, score: 40, average score: 15.1, best score: 60.00, epsilon: 0.10, steps: 1692659
episode: 873, score: 90, average score: 14.5, best score: 60.00, epsilon: 0.10, steps: 1695162
episode: 874, score: 90, average score: 15.5, best score: 60.00, epsilon: 0.10, steps: 1697100
episode: 875, score: 10, average score: 15.7, best score: 60.00, epsilon: 0.10, steps: 1698838
episode: 876, score: 40, average score: 16.4, best score: 60.00, epsilon: 0.10, steps: 1700979
episode: 877, score: -50, average score: 15.0, best score: 60.00, epsilon: 0.10, steps: 1702636
episode: 878, score: 40, average score: 16.1, best score: 60.00, epsilon: 0.10, steps: 1704676
episode: 879, score: 140, average score: 18.1, best score: 60.00, epsilon: 0.10, steps: 1707172
episode: 880, score: -40, average score: 18.1, best score: 60.00, epsilon: 0.10, steps: 1708846
episode: 881, score: 20, average score: 17.7, best score: 60.00, epsilon: 0.10, steps: 1710810
episode: 882, score: -30, average score: 18.0, best score: 60.00, epsilon: 0.10, steps: 1712370
episode: 883, score: 20, average score: 17.4, best score: 60.00, epsilon: 0.10, steps: 1713718
episode: 884, score: -100, average score: 17.1, best score: 60.00, epsilon: 0.10, steps: 1715257
episode: 885, score: 30, average score: 17.0, best score: 60.00, epsilon: 0.10, steps: 1717256
episode: 886, score: -60, average score: 15.6, best score: 60.00, epsilon: 0.10, steps: 1719073
episode: 887, score: 190, average score: 17.4, best score: 60.00, epsilon: 0.10, steps: 1721727
episode: 888, score: 30, average score: 16.8, best score: 60.00, epsilon: 0.10, steps: 1723947
episode: 889, score: -40, average score: 15.7, best score: 60.00, epsilon: 0.10, steps: 1725634
episode: 890, score: 90, average score: 15.8, best score: 60.00, epsilon: 0.10, steps: 1727741
episode: 891, score: 70, average score: 16.2, best score: 60.00, epsilon: 0.10, steps: 1729688
episode: 892, score: 100, average score: 18.3, best score: 60.00, epsilon: 0.10, steps: 1731997
episode: 893, score: -120, average score: 17.9, best score: 60.00, epsilon: 0.10, steps: 1733072
episode: 894, score: -20, average score: 18.1, best score: 60.00, epsilon: 0.10, steps: 1734772
episode: 895, score: 20, average score: 16.8, best score: 60.00, epsilon: 0.10, steps: 1737052
episode: 896, score: -70, average score: 16.5, best score: 60.00, epsilon: 0.10, steps: 1737948
episode: 897, score: 10, average score: 16.7, best score: 60.00, epsilon: 0.10, steps: 1739469
episode: 898, score: 160, average score: 16.9, best score: 60.00, epsilon: 0.10, steps: 1742134
episode: 899, score: 30, average score: 16.9, best score: 60.00, epsilon: 0.10, steps: 1743644
episode: 900, score: -20, average score: 16.4, best score: 60.00, epsilon: 0.10, steps: 1745306
episode: 901, score: -50, average score: 15.9, best score: 60.00, epsilon: 0.10, steps: 1746960
episode: 902, score: -90, average score: 13.7, best score: 60.00, epsilon: 0.10, steps: 1748699
episode: 903, score: 10, average score: 13.7, best score: 60.00, epsilon: 0.10, steps: 1750726
episode: 904, score: -70, average score: 11.7, best score: 60.00, epsilon: 0.10, steps: 1752176
episode: 905, score: 0, average score: 11.8, best score: 60.00, epsilon: 0.10, steps: 1754062
episode: 906, score: 10, average score: 11.3, best score: 60.00, epsilon: 0.10, steps: 1756205
episode: 907, score: 100, average score: 12.0, best score: 60.00, epsilon: 0.10, steps: 1758462
episode: 908, score: 60, average score: 13.0, best score: 60.00, epsilon: 0.10, steps: 1761014
episode: 909, score: -10, average score: 12.5, best score: 60.00, epsilon: 0.10, steps: 1762830
episode: 910, score: 110, average score: 14.5, best score: 60.00, epsilon: 0.10, steps: 1766667
episode: 911, score: -100, average score: 13.3, best score: 60.00, epsilon: 0.10, steps: 1768111
episode: 912, score: 50, average score: 12.2, best score: 60.00, epsilon: 0.10, steps: 1770340
episode: 913, score: 150, average score: 13.2, best score: 60.00, epsilon: 0.10, steps: 1773006
episode: 914, score: -20, average score: 12.0, best score: 60.00, epsilon: 0.10, steps: 1774807
episode: 915, score: 100, average score: 13.2, best score: 60.00, epsilon: 0.10, steps: 1776752
episode: 916, score: -70, average score: 11.5, best score: 60.00, epsilon: 0.10, steps: 1779381
episode: 917, score: 50, average score: 12.2, best score: 60.00, epsilon: 0.10, steps: 1781776
episode: 918, score: -50, average score: 11.4, best score: 60.00, epsilon: 0.10, steps: 1783780
episode: 919, score: 50, average score: 11.8, best score: 60.00, epsilon: 0.10, steps: 1786214
episode: 920, score: -30, average score: 11.4, best score: 60.00, epsilon: 0.10, steps: 1787651
episode: 921, score: 190, average score: 11.7, best score: 60.00, epsilon: 0.10, steps: 1790798
episode: 922, score: 60, average score: 12.5, best score: 60.00, epsilon: 0.10, steps: 1792693
episode: 923, score: 80, average score: 13.1, best score: 60.00, epsilon: 0.10, steps: 1795016
episode: 924, score: 220, average score: 15.0, best score: 60.00, epsilon: 0.10, steps: 1798157
episode: 925, score: 80, average score: 16.4, best score: 60.00, epsilon: 0.10, steps: 1800976
episode: 926, score: -70, average score: 14.6, best score: 60.00, epsilon: 0.10, steps: 1802574
episode: 927, score: 80, average score: 14.3, best score: 60.00, epsilon: 0.10, steps: 1804986
episode: 928, score: 30, average score: 13.2, best score: 60.00, epsilon: 0.10, steps: 1806820
episode: 929, score: 130, average score: 14.9, best score: 60.00, epsilon: 0.10, steps: 1809012
episode: 930, score: 50, average score: 15.1, best score: 60.00, epsilon: 0.10, steps: 1810460
episode: 931, score: -20, average score: 13.9, best score: 60.00, epsilon: 0.10, steps: 1812208
episode: 932, score: 110, average score: 15.2, best score: 60.00, epsilon: 0.10, steps: 1814604
episode: 933, score: 20, average score: 15.1, best score: 60.00, epsilon: 0.10, steps: 1816705
episode: 934, score: -10, average score: 15.1, best score: 60.00, epsilon: 0.10, steps: 1818318
episode: 935, score: 0, average score: 14.9, best score: 60.00, epsilon: 0.10, steps: 1820245
episode: 936, score: 310, average score: 17.5, best score: 60.00, epsilon: 0.10, steps: 1823595
episode: 937, score: 140, average score: 18.5, best score: 60.00, epsilon: 0.10, steps: 1826235
episode: 938, score: 30, average score: 18.7, best score: 60.00, epsilon: 0.10, steps: 1828083
episode: 939, score: 170, average score: 21.4, best score: 60.00, epsilon: 0.10, steps: 1831088
episode: 940, score: -30, average score: 21.1, best score: 60.00, epsilon: 0.10, steps: 1832558
episode: 941, score: -40, average score: 20.6, best score: 60.00, epsilon: 0.10, steps: 1833848
episode: 942, score: -10, average score: 20.2, best score: 60.00, epsilon: 0.10, steps: 1835435
episode: 943, score: 250, average score: 23.8, best score: 60.00, epsilon: 0.10, steps: 1838899
episode: 944, score: -130, average score: 23.1, best score: 60.00, epsilon: 0.10, steps: 1840015
episode: 945, score: 20, average score: 22.8, best score: 60.00, epsilon: 0.10, steps: 1842337
episode: 946, score: 40, average score: 23.3, best score: 60.00, epsilon: 0.10, steps: 1844254
episode: 947, score: 30, average score: 23.6, best score: 60.00, epsilon: 0.10, steps: 1845881
episode: 948, score: 70, average score: 25.0, best score: 60.00, epsilon: 0.10, steps: 1848030
episode: 949, score: -30, average score: 24.2, best score: 60.00, epsilon: 0.10, steps: 1849393
episode: 950, score: 10, average score: 25.1, best score: 60.00, epsilon: 0.10, steps: 1851085
episode: 951, score: 170, average score: 26.4, best score: 60.00, epsilon: 0.10, steps: 1853707
episode: 952, score: 60, average score: 27.5, best score: 60.00, epsilon: 0.10, steps: 1855441
episode: 953, score: -60, average score: 27.1, best score: 60.00, epsilon: 0.10, steps: 1856680
episode: 954, score: 80, average score: 28.9, best score: 60.00, epsilon: 0.10, steps: 1858774
episode: 955, score: 140, average score: 30.5, best score: 60.00, epsilon: 0.10, steps: 1861753
episode: 956, score: -10, average score: 31.2, best score: 60.00, epsilon: 0.10, steps: 1863608
episode: 957, score: 190, average score: 31.3, best score: 60.00, epsilon: 0.10, steps: 1866660
episode: 958, score: -10, average score: 31.2, best score: 60.00, epsilon: 0.10, steps: 1868240
episode: 959, score: -60, average score: 30.2, best score: 60.00, epsilon: 0.10, steps: 1869654
episode: 960, score: -10, average score: 28.9, best score: 60.00, epsilon: 0.10, steps: 1871820
episode: 961, score: 90, average score: 29.7, best score: 60.00, epsilon: 0.10, steps: 1874798
episode: 962, score: 40, average score: 30.3, best score: 60.00, epsilon: 0.10, steps: 1876711
episode: 963, score: 10, average score: 31.6, best score: 60.00, epsilon: 0.10, steps: 1878354
episode: 964, score: 90, average score: 33.3, best score: 60.00, epsilon: 0.10, steps: 1880786
episode: 965, score: 200, average score: 34.6, best score: 60.00, epsilon: 0.10, steps: 1883523
episode: 966, score: 150, average score: 36.6, best score: 60.00, epsilon: 0.10, steps: 1885867
episode: 967, score: 120, average score: 36.9, best score: 60.00, epsilon: 0.10, steps: 1888582
episode: 968, score: -10, average score: 37.9, best score: 60.00, epsilon: 0.10, steps: 1890229
episode: 969, score: -80, average score: 37.0, best score: 60.00, epsilon: 0.10, steps: 1891687
episode: 970, score: 0, average score: 36.7, best score: 60.00, epsilon: 0.10, steps: 1893540
episode: 971, score: 20, average score: 37.7, best score: 60.00, epsilon: 0.10, steps: 1895351
episode: 972, score: -120, average score: 36.1, best score: 60.00, epsilon: 0.10, steps: 1896150
episode: 973, score: 50, average score: 35.7, best score: 60.00, epsilon: 0.10, steps: 1898184
episode: 974, score: 20, average score: 35.0, best score: 60.00, epsilon: 0.10, steps: 1899831
episode: 975, score: 180, average score: 36.7, best score: 60.00, epsilon: 0.10, steps: 1902573
episode: 976, score: -50, average score: 35.8, best score: 60.00, epsilon: 0.10, steps: 1904181
episode: 977, score: -40, average score: 35.9, best score: 60.00, epsilon: 0.10, steps: 1905602
episode: 978, score: 0, average score: 35.5, best score: 60.00, epsilon: 0.10, steps: 1907046
episode: 979, score: 10, average score: 34.2, best score: 60.00, epsilon: 0.10, steps: 1908838
episode: 980, score: 180, average score: 36.4, best score: 60.00, epsilon: 0.10, steps: 1911709
episode: 981, score: 70, average score: 36.9, best score: 60.00, epsilon: 0.10, steps: 1914481
episode: 982, score: 100, average score: 38.2, best score: 60.00, epsilon: 0.10, steps: 1916977
episode: 983, score: 110, average score: 39.1, best score: 60.00, epsilon: 0.10, steps: 1919839
episode: 984, score: 130, average score: 41.4, best score: 60.00, epsilon: 0.10, steps: 1921965
episode: 985, score: 60, average score: 41.7, best score: 60.00, epsilon: 0.10, steps: 1923731
episode: 986, score: 180, average score: 44.1, best score: 60.00, epsilon: 0.10, steps: 1926731
episode: 987, score: 0, average score: 42.2, best score: 60.00, epsilon: 0.10, steps: 1928331
episode: 988, score: 30, average score: 42.2, best score: 60.00, epsilon: 0.10, steps: 1930221
episode: 989, score: -20, average score: 42.4, best score: 60.00, epsilon: 0.10, steps: 1932115
episode: 990, score: 210, average score: 43.6, best score: 60.00, epsilon: 0.10, steps: 1935325
episode: 991, score: 130, average score: 44.2, best score: 60.00, epsilon: 0.10, steps: 1938583
episode: 992, score: -70, average score: 42.5, best score: 60.00, epsilon: 0.10, steps: 1940119
episode: 993, score: -40, average score: 43.3, best score: 60.00, epsilon: 0.10, steps: 1941465
episode: 994, score: 80, average score: 44.3, best score: 60.00, epsilon: 0.10, steps: 1943246
episode: 995, score: 80, average score: 44.9, best score: 60.00, epsilon: 0.10, steps: 1945705
episode: 996, score: 0, average score: 45.6, best score: 60.00, epsilon: 0.10, steps: 1948177
episode: 997, score: 0, average score: 45.5, best score: 60.00, epsilon: 0.10, steps: 1949922
episode: 998, score: -70, average score: 43.2, best score: 60.00, epsilon: 0.10, steps: 1952187
episode: 999, score: 40, average score: 43.3, best score: 60.00, epsilon: 0.10, steps: 1954325
episode: 1000, score: 50, average score: 44.0, best score: 60.00, epsilon: 0.10, steps: 1956773
episode: 1001, score: -20, average score: 44.3, best score: 60.00, epsilon: 0.10, steps: 1958404
episode: 1002, score: -10, average score: 45.1, best score: 60.00, epsilon: 0.10, steps: 1960340
episode: 1003, score: -10, average score: 44.9, best score: 60.00, epsilon: 0.10, steps: 1962132
episode: 1004, score: 80, average score: 46.4, best score: 60.00, epsilon: 0.10, steps: 1964454
episode: 1005, score: 160, average score: 48.0, best score: 60.00, epsilon: 0.10, steps: 1967721
episode: 1006, score: -10, average score: 47.8, best score: 60.00, epsilon: 0.10, steps: 1969921
episode: 1007, score: -50, average score: 46.3, best score: 60.00, epsilon: 0.10, steps: 1971455
episode: 1008, score: 50, average score: 46.2, best score: 60.00, epsilon: 0.10, steps: 1974145
episode: 1009, score: 50, average score: 46.8, best score: 60.00, epsilon: 0.10, steps: 1976867
episode: 1010, score: 20, average score: 45.9, best score: 60.00, epsilon: 0.10, steps: 1979253
episode: 1011, score: -50, average score: 46.4, best score: 60.00, epsilon: 0.10, steps: 1980996
episode: 1012, score: -20, average score: 45.7, best score: 60.00, epsilon: 0.10, steps: 1983098
episode: 1013, score: 60, average score: 44.8, best score: 60.00, epsilon: 0.10, steps: 1985428
episode: 1014, score: 80, average score: 45.8, best score: 60.00, epsilon: 0.10, steps: 1988199
episode: 1015, score: 160, average score: 46.4, best score: 60.00, epsilon: 0.10, steps: 1990978
episode: 1016, score: 50, average score: 47.6, best score: 60.00, epsilon: 0.10, steps: 1992734
episode: 1017, score: -50, average score: 46.6, best score: 60.00, epsilon: 0.10, steps: 1994051
episode: 1018, score: 20, average score: 47.3, best score: 60.00, epsilon: 0.10, steps: 1996513
episode: 1019, score: 20, average score: 47.0, best score: 60.00, epsilon: 0.10, steps: 1998597
episode: 1020, score: 140, average score: 48.7, best score: 60.00, epsilon: 0.10, steps: 2001442
episode: 1021, score: 20, average score: 47.0, best score: 60.00, epsilon: 0.10, steps: 2003213
episode: 1022, score: 180, average score: 48.2, best score: 60.00, epsilon: 0.10, steps: 2006339
episode: 1023, score: -10, average score: 47.3, best score: 60.00, epsilon: 0.10, steps: 2007513
episode: 1024, score: 180, average score: 46.9, best score: 60.00, epsilon: 0.10, steps: 2010306
episode: 1025, score: -30, average score: 45.8, best score: 60.00, epsilon: 0.10, steps: 2012026
episode: 1026, score: -20, average score: 46.3, best score: 60.00, epsilon: 0.10, steps: 2013756
episode: 1027, score: 10, average score: 45.6, best score: 60.00, epsilon: 0.10, steps: 2015649
episode: 1028, score: -20, average score: 45.1, best score: 60.00, epsilon: 0.10, steps: 2017709
episode: 1029, score: -60, average score: 43.2, best score: 60.00, epsilon: 0.10, steps: 2018967
episode: 1030, score: 230, average score: 45.0, best score: 60.00, epsilon: 0.10, steps: 2021473
episode: 1031, score: 80, average score: 46.0, best score: 60.00, epsilon: 0.10, steps: 2023865
